,id,shortDescription,merchantId,gender,merchandiseLabel,merchandiseLabelField,isCustomizable,availableSizes,stockTotal,url,promotionLabel,type,brand.id,brand.name,images.cutOut,images.model,images.all,priceInfo.formattedFinalPrice,priceInfo.formattedInitialPrice,priceInfo.finalPrice,priceInfo.initialPrice,priceInfo.currencyCode,priceInfo.isOnSale,priceInfo.discountLabel,priceInfo.installmentsLabel,properties.rankingTrackingId,properties.isLimoncello
204,18715546,Ami de Coeur T-shirt,13537,men,Exclusive,Exclusive,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",143,/ge/shopping/men/ami-paris-ami-de-coeur-t-shirt-item-18715546.aspx?storeid=13537,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/18/71/55/46/18715546_41581982_480.jpg,https://cdn-images.farfetch-contents.com/18/71/55/46/18715546_41583006_480.jpg,,$188,$188,188.0,188.0,USD,False,,,FiPGpJA9XW+0nL,
205,16915003,Greca-trim bikini bottoms,9283,women,Conscious,NoTag,False,"[{'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}]",32,/ge/shopping/women/versace-greca-trim-bikini-bottoms-item-16915003.aspx?storeid=9283,,Product,6803,Versace,https://cdn-images.farfetch-contents.com/16/91/50/03/16915003_33685041_480.jpg,https://cdn-images.farfetch-contents.com/16/91/50/03/16915003_33684473_480.jpg,,$241,$241,241.0,241.0,USD,False,,,FiPGpJA9XW+0nL,
206,19137121,The Mini leather Tote bag,11696,women,New Season,NewSeason,False,"[{'scaleId': 14, 'size': 'One Size'}]",17,/ge/shopping/women/marc-jacobs-the-mini-leather-tote-bag-item-19137121.aspx?storeid=11696,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/19/13/71/21/19137121_42381398_480.jpg,https://cdn-images.farfetch-contents.com/19/13/71/21/19137121_42380462_480.jpg,,$423,$423,423.0,423.0,USD,False,,,FiPGpJA9XW+0nL,
207,17376310,Gelso high-waisted darted trouser,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}]",142,/ge/shopping/women/the-frankie-shop-gelso-high-waisted-darted-trouser-item-17376310.aspx?storeid=13537,,Product,14273972,The Frankie Shop,https://cdn-images.farfetch-contents.com/17/37/63/10/17376310_37285438_480.jpg,https://cdn-images.farfetch-contents.com/17/37/63/10/17376310_37285437_480.jpg,,$229,$229,229.0,229.0,USD,False,,,FiPGpJA9XW+0nL,
208,19137118,The Tote cotton tote bag,9462,women,New Season,NewSeason,False,"[{'scaleId': 14, 'size': 'One Size'}]",165,/ge/shopping/women/marc-jacobs-the-tote-cotton-tote-bag-item-19137118.aspx?storeid=9462,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/19/13/71/18/19137118_42382219_480.jpg,https://cdn-images.farfetch-contents.com/19/13/71/18/19137118_42382216_480.jpg,,$254,$254,254.0,254.0,USD,False,,,FiPGpJA9XW+0nL,
209,17593842,Monalisa short-sleeve T-shirt,11918,men,,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}]",206,/ge/shopping/men/off-white-monalisa-short-sleeve-t-shirt-item-17593842.aspx?storeid=11918,,Product,1205035,Off-White,https://cdn-images.farfetch-contents.com/17/59/38/42/17593842_6ae728e5-0d19-4e54-9d19-6bff85e6e246_480.jpg,https://cdn-images.farfetch-contents.com/17/59/38/42/17593842_2d139a17-88ae-40c6-bc5c-1ca7e3af9e7a_480.jpg,,$388,$388,388.0,388.0,USD,False,,,FiPGpJA9XW+0nL,17593842.0
210,15452045,Portofino logo-patch sneakers,9796,women,,NoTag,False,,1599,/ge/shopping/women/dolce-gabbana-portofino-logo-patch-sneakers-item-15452045.aspx?storeid=9796,,Product,3440,Dolce & Gabbana,https://cdn-images.farfetch-contents.com/15/45/20/45/15452045_29105703_480.jpg,https://cdn-images.farfetch-contents.com/15/45/20/45/15452045_29105705_480.jpg,,$544,$544,544.0,544.0,USD,False,,,FiPGpJA9XW+0nL,
211,14812897,Portofino low-top sneakers,9339,women,,NoTag,False,,1478,/ge/shopping/women/dolce-gabbana-portofino-low-top-sneakers-item-14812897.aspx?storeid=9339,,Product,3440,Dolce & Gabbana,https://cdn-images.farfetch-contents.com/14/81/28/97/14812897_23955537_480.jpg,https://cdn-images.farfetch-contents.com/14/81/28/97/14812897_23955538_480.jpg,,$544,$544,544.0,544.0,USD,False,,,FiPGpJA9XW+0nL,
212,19389795,2019 pre-owned Royal Oak Automatik 41mm,10213,unisex,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",1,/ge/shopping/men/audemars-piguet-2019-pre-owned-royal-oak-automatik-41mm-item-19389795.aspx?storeid=10213,,Product,3539533,Audemars Piguet,https://cdn-images.farfetch-contents.com/19/38/97/95/19389795_42590777_480.jpg,https://cdn-images.farfetch-contents.com/19/38/97/95/19389795_42590778_480.jpg,,"$62,941","$62,941",62941.0,62941.0,USD,False,,,FiPGpJA9XW+0nL,
213,16352608,Air Force 1 '07 low-top sneakers,11218,men,,NoTag,False,,1421,/ge/shopping/men/nike-air-force-1-07-low-top-sneakers-item-16352608.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/16/35/26/08/16352608_31377479_480.jpg,https://cdn-images.farfetch-contents.com/16/35/26/08/16352608_31378639_480.jpg,,$102,$102,102.0,102.0,USD,False,,,FiPGpJA9XW+0nL,
214,18207684,"Air Force 1 Low ""NOCTA - Certified Lover Boy"" sneakers",11218,unisex,New Season,NewSeason,False,,386,/ge/shopping/women/nike-air-force-1-low-nocta-certified-lover-boy-sneakers-item-18207684.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/18/20/76/84/18207684_42537656_480.jpg,https://cdn-images.farfetch-contents.com/18/20/76/84/18207684_42537655_480.jpg,,$209,$209,209.0,209.0,USD,False,,,FiPGpJA9XW+0nL,
215,17547403,Artichaut drawstring bucket hat,13537,women,,NoTag,False,"[{'scaleId': 353, 'size': 'XS'}, {'scaleId': 353, 'size': 'M'}]",505,/ge/shopping/women/jacquemus-artichaut-drawstring-bucket-hat-item-17547403.aspx?storeid=13537,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/17/54/74/03/17547403_38871793_480.jpg,https://cdn-images.farfetch-contents.com/17/54/74/03/17547403_38871790_480.jpg,,$141,$141,141.0,141.0,USD,False,,,FiPGpJA9XW+0nL,
216,16246524,Curb suede trim sneakers,9783,men,,NoTag,False,,970,/ge/shopping/men/lanvin-curb-suede-trim-sneakers-item-16246524.aspx?storeid=9783,,Product,5757,Lanvin,https://cdn-images.farfetch-contents.com/16/24/65/24/16246524_31106420_480.jpg,https://cdn-images.farfetch-contents.com/16/24/65/24/16246524_31103582_480.jpg,,$794,$794,794.0,794.0,USD,False,,,FiPGpJA9XW+0nL,
217,18931727,crescent moon-print T-shirt,10222,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}, {'scaleId': 115, 'size': 'XXL'}]",215,/ge/shopping/women/marine-serre-crescent-moon-print-t-shirt-item-18931727.aspx?storeid=10222,,Product,6965366,Marine Serre,https://cdn-images.farfetch-contents.com/18/93/17/27/18931727_41276942_480.jpg,https://cdn-images.farfetch-contents.com/18/93/17/27/18931727_41275642_480.jpg,,$303,$303,303.0,303.0,USD,False,,,FiPGpJA9XW+0nL,
218,17942402,550 low-top sneakers,11218,men,New Season,NewSeason,False,,139,/ge/shopping/men/new-balance-550-low-top-sneakers-item-17942402.aspx?storeid=11218,,Product,61861,New Balance,https://cdn-images.farfetch-contents.com/17/94/24/02/17942402_37988937_480.jpg,https://cdn-images.farfetch-contents.com/17/94/24/02/17942402_37989013_480.jpg,,$155,$155,155.0,155.0,USD,False,,,FiPGpJA9XW+0nL,
219,18595781,Boke Flower-embroidered T-shirt,9921,men,,NoTag,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",551,/ge/shopping/men/kenzo-boke-flower-embroidered-t-shirt-item-18595781.aspx?storeid=9921,,Product,8880,Kenzo,https://cdn-images.farfetch-contents.com/18/59/57/81/18595781_40182477_480.jpg,https://cdn-images.farfetch-contents.com/18/59/57/81/18595781_40183977_480.jpg,,$147,$147,147.0,147.0,USD,False,,,FiPGpJA9XW+0nL,
220,18531270,logo-plaque crossbody bag,13539,women,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",659,/ge/shopping/women/saint-laurent-logo-plaque-crossbody-bag-item-18531270.aspx?storeid=13539,,Product,547344,Saint Laurent,https://cdn-images.farfetch-contents.com/18/53/12/70/18531270_39984364_480.jpg,https://cdn-images.farfetch-contents.com/18/53/12/70/18531270_39983850_480.jpg,,"$1,450","$1,450",1450.0,1450.0,USD,False,,,FiPGpJA9XW+0nL,
221,18734023,Georgia pinstriped long-sleeve shirt,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'L'}]",91,/ge/shopping/women/the-frankie-shop-georgia-pinstriped-long-sleeve-shirt-item-18734023.aspx?storeid=13537,,Product,14273972,The Frankie Shop,https://cdn-images.farfetch-contents.com/18/73/40/23/18734023_43360068_480.jpg,https://cdn-images.farfetch-contents.com/18/73/40/23/18734023_42500100_480.jpg,,$229,$229,229.0,229.0,USD,False,,,FiPGpJA9XW+0nL,
222,19634323,Gazelle round-toe sneakers,11808,women,New Season,NewSeason,False,,6,/ge/shopping/women/adidas-gazelle-round-toe-sneakers-item-19634323.aspx?storeid=11808,,Product,214504,adidas,https://cdn-images.farfetch-contents.com/19/63/43/23/19634323_43981869_480.jpg,https://cdn-images.farfetch-contents.com/19/63/43/23/19634323_43980866_480.jpg,,$147,$147,147.0,147.0,USD,False,,,FiPGpJA9XW+0nL,
223,19362219,Dunk Hi Retro PRM high-top sneakers ,11218,men,New Season,NewSeason,False,,10,/ge/shopping/men/nike-dunk-hi-retro-prm-high-top-sneakers-item-19362219.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/19/36/22/19/19362219_42534247_480.jpg,https://cdn-images.farfetch-contents.com/19/36/22/19/19362219_42534251_480.jpg,,$107,$107,107.0,107.0,USD,False,,,FiPGpJA9XW+0nL,
224,16580530,Nike Dunk Low sneakers,11218,kids,New Season,NewSeason,False,,55,/ge/shopping/kids/nike-kids-nike-dunk-low-sneakers-item-16580530.aspx?storeid=11218,,Product,6028909,Nike Kids,https://cdn-images.farfetch-contents.com/16/58/05/30/16580530_32355405_480.jpg,https://cdn-images.farfetch-contents.com/16/58/05/30/16580530_32355406_480.jpg,,$91,$91,91.0,91.0,USD,False,,,FiPGpJA9XW+0nL,
225,18574484,4-Bar zip-up hoodie,9843,men,,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",746,/ge/shopping/men/thom-browne-4-bar-zip-up-hoodie-item-18574484.aspx?storeid=9843,,Product,39691,Thom Browne,https://cdn-images.farfetch-contents.com/18/57/44/84/18574484_40139404_480.jpg,https://cdn-images.farfetch-contents.com/18/57/44/84/18574484_40139401_480.jpg,,$818,$818,818.0,818.0,USD,False,,,FiPGpJA9XW+0nL,
226,19425723,Core logo T-shirt,13537,men,New Season,NewSeason,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",242,/ge/shopping/men/amiri-core-logo-t-shirt-item-19425723.aspx?storeid=13537,,Product,2327807,AMIRI,https://cdn-images.farfetch-contents.com/19/42/57/23/19425723_43256385_480.jpg,https://cdn-images.farfetch-contents.com/19/42/57/23/19425723_43256381_480.jpg,,$350,$350,350.0,350.0,USD,False,,,FiPGpJA9XW+0nL,
227,18515247,Medalist low-top sneakers ,9888,women,New Season,NewSeason,False,,1111,/ge/shopping/women/autry-medalist-low-top-sneakers-item-18515247.aspx?storeid=9888,,Product,15615986,Autry,https://cdn-images.farfetch-contents.com/18/51/52/47/18515247_40996322_480.jpg,https://cdn-images.farfetch-contents.com/18/51/52/47/18515247_40996328_480.jpg,,$209,$209,209.0,209.0,USD,False,,,FiPGpJA9XW+0nL,
228,19362313,logo-print oversize T-shirt,9783,men,New Season,NewSeason,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",303,/ge/shopping/men/palm-angels-logo-print-oversize-t-shirt-item-19362313.aspx?storeid=9783,,Product,2186014,Palm Angels,https://cdn-images.farfetch-contents.com/19/36/23/13/19362313_42546038_480.jpg,https://cdn-images.farfetch-contents.com/19/36/23/13/19362313_42547172_480.jpg,,$303,$303,303.0,303.0,USD,False,,,FiPGpJA9XW+0nL,
229,18641898,embroidered monogram baker boy hat,13537,women,,NoTag,False,"[{'scaleId': 353, 'size': 'XS'}, {'scaleId': 353, 'size': 'S'}, {'scaleId': 353, 'size': 'M'}, {'scaleId': 353, 'size': 'L'}]",374,/ge/shopping/women/ruslan-baginskiy-embroidered-monogram-baker-boy-hat-item-18641898.aspx?storeid=13537,,Product,6393963,Ruslan Baginskiy,https://cdn-images.farfetch-contents.com/18/64/18/98/18641898_40727313_480.jpg,https://cdn-images.farfetch-contents.com/18/64/18/98/18641898_40727150_480.jpg,,$256,$256,256.0,256.0,USD,False,,,FiPGpJA9XW+0nL,
230,16959903,Polo Pony chambray shirt,10952,men,New Season,NewSeason,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",227,/ge/shopping/men/polo-ralph-lauren-polo-pony-chambray-shirt-item-16959903.aspx?storeid=10952,,Product,22775,Polo Ralph Lauren,https://cdn-images.farfetch-contents.com/16/95/99/03/16959903_35324067_480.jpg,https://cdn-images.farfetch-contents.com/16/95/99/03/16959903_35322819_480.jpg,,$163,$163,163.0,163.0,USD,False,,,FiPGpJA9XW+0nL,
231,19382273,Air Force 1 Low “NOLA” sneakers ,11218,men,New Season,NewSeason,False,,5,/ge/shopping/men/nike-air-force-1-low-nola-sneakers-item-19382273.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/19/38/22/73/19382273_43526552_480.jpg,https://cdn-images.farfetch-contents.com/19/38/22/73/19382273_43528566_480.jpg,,$225,$225,225.0,225.0,USD,False,,,FiPGpJA9XW+0nL,
232,18568896,Cloud 3 low-top sneakers,13992,women,New Season,NewSeason,False,,9,/ge/shopping/women/on-running-cloud-3-low-top-sneakers-item-18568896.aspx?storeid=13992,,Product,13219949,On Running,https://cdn-images.farfetch-contents.com/18/56/88/96/18568896_42416748_480.jpg,https://cdn-images.farfetch-contents.com/18/56/88/96/18568896_42416746_480.jpg,,$246,$246,246.0,246.0,USD,False,,,FiPGpJA9XW+0nL,
233,15737114,Action low-top sneakers,11811,men,,NoTag,False,,3592,/ge/shopping/men/autry-action-low-top-sneakers-item-15737114.aspx?storeid=11811,,Product,15615986,Autry,https://cdn-images.farfetch-contents.com/15/73/71/14/15737114_28639559_480.jpg,https://cdn-images.farfetch-contents.com/15/73/71/14/15737114_28643170_480.jpg,,$158,$158,158.0,158.0,USD,False,,,FiPGpJA9XW+0nL,
234,12155950,All Star low-top sneakers,10479,unisex,,NoTag,False,,2440,/ge/shopping/women/comme-des-garcons-play-x-converse-all-star-low-top-sneakers-item-12155950.aspx?storeid=10479,,Product,15429159,Comme Des Garçons Play x Converse,https://cdn-images.farfetch-contents.com/12/15/59/50/12155950_23407816_480.jpg,https://cdn-images.farfetch-contents.com/12/15/59/50/12155950_23407821_480.jpg,,$148,$148,148.0,148.0,USD,False,,,FiPGpJA9XW+0nL,
235,19005113,"Dunk Low ""Medium Olive"" sneakers ",11218,women,New Season,NewSeason,False,,31,/ge/shopping/women/nike-dunk-low-medium-olive-sneakers-item-19005113.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/19/00/51/13/19005113_41382899_480.jpg,https://cdn-images.farfetch-contents.com/19/00/51/13/19005113_41384429_480.jpg,,$251,$251,251.0,251.0,USD,False,,,FiPGpJA9XW+0nL,
236,19596804,draped cut-out mini dress,9462,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}, {'scaleId': 115, 'size': 'XXL'}]",44,/ge/shopping/women/jacquemus-draped-cut-out-mini-dress-item-19596804.aspx?storeid=9462,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/19/59/68/04/19596804_43909882_480.jpg,https://cdn-images.farfetch-contents.com/19/59/68/04/19596804_43910085_480.jpg,,$561,$561,561.0,561.0,USD,False,,,FiPGpJA9XW+0nL,
237,18556174,Tiger-print short-sleeve T-shirt,13210,kids,Conscious,NoTag,False,,270,/ge/shopping/kids/kenzo-kids-tiger-print-short-sleeve-t-shirt-item-18556174.aspx?storeid=13210,,Product,2857298,Kenzo Kids,https://cdn-images.farfetch-contents.com/18/55/61/74/18556174_40080664_480.jpg,https://cdn-images.farfetch-contents.com/18/55/61/74/18556174_40082591_480.jpg,,$91,$91,91.0,91.0,USD,False,,,FiPGpJA9XW+0nL,
238,19644471,ruched-detail asymmetric mini dress,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}]",99,/ge/shopping/women/jacquemus-ruched-detail-asymmetric-mini-dress-item-19644471.aspx?storeid=13537,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/19/64/44/71/19644471_44001635_480.jpg,https://cdn-images.farfetch-contents.com/19/64/44/71/19644471_44001645_480.jpg,,$686,$686,686.0,686.0,USD,False,,,FiPGpJA9XW+0nL,
239,18715779,"Dunk Low ""Triple Pink"" sneakers ",11218,kids,New Season,NewSeason,False,,34,/ge/shopping/kids/nike-kids-dunk-low-triple-pink-sneakers-item-18715779.aspx?storeid=11218,,Product,6028909,Nike Kids,https://cdn-images.farfetch-contents.com/18/71/57/79/18715779_40530439_480.jpg,https://cdn-images.farfetch-contents.com/18/71/57/79/18715779_40528939_480.jpg,,$139,$139,139.0,139.0,USD,False,,,FiPGpJA9XW+0nL,
240,16709293,Le Chiquito Long bag,13537,women,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",635,/ge/shopping/women/jacquemus-le-chiquito-long-bag-item-16709293.aspx?storeid=13537,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/16/70/92/93/16709293_34154801_480.jpg,https://cdn-images.farfetch-contents.com/16/70/92/93/16709293_34154802_480.jpg,,$628,$628,628.0,628.0,USD,False,,,FiPGpJA9XW+0nL,
241,15798530,two-pack logo waistband boxers,10167,men,,NoTag,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",222,/ge/shopping/men/tom-ford-two-pack-logo-waistband-boxers-item-15798530.aspx?storeid=10167,,Product,8519,TOM FORD,https://cdn-images.farfetch-contents.com/15/79/85/30/15798530_29450422_480.jpg,https://cdn-images.farfetch-contents.com/15/79/85/30/15798530_29450425_480.jpg,,$116,$116,116.0,116.0,USD,False,,,FiPGpJA9XW+0nL,
242,16804007,Le Chiquito Moyen mini bag,13537,women,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",1286,/ge/shopping/women/jacquemus-le-chiquito-moyen-mini-bag-item-16804007.aspx?storeid=13537,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/16/80/40/07/16804007_35848776_480.jpg,https://cdn-images.farfetch-contents.com/16/80/40/07/16804007_35848777_480.jpg,,$645,$645,645.0,645.0,USD,False,,,FiPGpJA9XW+0nL,
243,18734027,Bea single-breasted blazer,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}]",165,/ge/shopping/women/the-frankie-shop-bea-single-breasted-blazer-item-18734027.aspx?storeid=13537,,Product,14273972,The Frankie Shop,https://cdn-images.farfetch-contents.com/18/73/40/27/18734027_42375257_480.jpg,https://cdn-images.farfetch-contents.com/18/73/40/27/18734027_42373726_480.jpg,,$417,$417,417.0,417.0,USD,False,,,FiPGpJA9XW+0nL,
244,16618223,"Dunk Low Retro ""Panda - Black/White"" sneakers",11218,kids,New Season,NewSeason,False,,50,/ge/shopping/kids/nike-kids-dunk-low-retro-panda-blackwhite-sneakers-item-16618223.aspx?storeid=11218,,Product,6028909,Nike Kids,https://cdn-images.farfetch-contents.com/16/61/82/23/16618223_32776185_480.jpg,https://cdn-images.farfetch-contents.com/16/61/82/23/16618223_32776187_480.jpg,,$181,$181,181.0,181.0,USD,False,,,FiPGpJA9XW+0nL,
245,15429244,embroidered Ace sneakers,13539,women,Conscious,NoTag,False,,1708,/ge/shopping/women/gucci-embroidered-ace-sneakers-item-15429244.aspx?storeid=13539,,Product,25354,Gucci,https://cdn-images.farfetch-contents.com/15/42/92/44/15429244_27248675_480.jpg,https://cdn-images.farfetch-contents.com/15/42/92/44/15429244_27248678_480.jpg,,$715,$715,715.0,715.0,USD,False,,,FiPGpJA9XW+0nL,
246,17994749,Ami de Coeur embroidered T-shirt,9846,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",484,/ge/shopping/men/ami-paris-ami-de-coeur-embroidered-t-shirt-item-17994749.aspx?storeid=9846,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/99/47/49/17994749_43639654_480.jpg,https://cdn-images.farfetch-contents.com/17/99/47/49/17994749_43638908_480.jpg,,$174,$174,174.0,174.0,USD,False,,,FiPGpJA9XW+0nL,
247,19138004,The Mini Tote canvas bag,10050,women,New Season,NewSeason,False,"[{'scaleId': 14, 'size': 'One Size'}]",167,/ge/shopping/women/marc-jacobs-the-mini-tote-canvas-bag-item-19138004.aspx?storeid=10050,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/19/13/80/04/19138004_42382372_480.jpg,https://cdn-images.farfetch-contents.com/19/13/80/04/19138004_42380848_480.jpg,,$238,$238,238.0,238.0,USD,False,,,FiPGpJA9XW+0nL,
248,16981949,XT-6 Advanced sneakers,13537,men,,NoTag,False,,336,/ge/shopping/men/salomon-slab-xt-6-advanced-sneakers-item-16981949.aspx?storeid=13537,,Product,4409397,Salomon S/Lab,https://cdn-images.farfetch-contents.com/16/98/19/49/16981949_33985412_480.jpg,https://cdn-images.farfetch-contents.com/16/98/19/49/16981949_33985393_480.jpg,,$208,$208,208.0,208.0,USD,False,,,FiPGpJA9XW+0nL,
249,18299689,Cloud 5 running sneakers,12131,men,,NoTag,False,,71,/ge/shopping/men/on-running-cloud-5-running-sneakers-item-18299689.aspx?storeid=12131,,Product,13219949,On Running,https://cdn-images.farfetch-contents.com/18/29/96/89/18299689_39101456_480.jpg,https://cdn-images.farfetch-contents.com/18/29/96/89/18299689_39101460_480.jpg,,$161,$161,161.0,161.0,USD,False,,,FiPGpJA9XW+0nL,
250,18280550,slim cut jeans,12672,kids,,NoTag,False,,366,/ge/shopping/kids/dsquared2-kids-slim-cut-jeans-item-18280550.aspx?storeid=12672,,Product,2857278,Dsquared2 Kids,https://cdn-images.farfetch-contents.com/18/28/05/50/18280550_39820475_480.jpg,https://cdn-images.farfetch-contents.com/18/28/05/50/18280550_39819907_480.jpg,,$225,$225,225.0,225.0,USD,False,,,FiPGpJA9XW+0nL,
251,18875575,quilted logo-print ankle boots ,13537,unisex,,NoTag,False,,113,/ge/shopping/women/moon-boot-quilted-logo-print-ankle-boots-item-18875575.aspx?storeid=13537,,Product,153129,Moon Boot,https://cdn-images.farfetch-contents.com/18/87/55/75/18875575_41091510_480.jpg,https://cdn-images.farfetch-contents.com/18/87/55/75/18875575_41092300_480.jpg,,$165,$165,165.0,165.0,USD,False,,,FiPGpJA9XW+0nL,
252,18267182,Cloud 5 low-top sneakers,12131,men,,NoTag,False,,74,/ge/shopping/men/on-running-cloud-5-low-top-sneakers-item-18267182.aspx?storeid=12131,,Product,13219949,On Running,https://cdn-images.farfetch-contents.com/18/26/71/82/18267182_38989904_480.jpg,https://cdn-images.farfetch-contents.com/18/26/71/82/18267182_38991488_480.jpg,,$161,$161,161.0,161.0,USD,False,,,FiPGpJA9XW+0nL,
253,19174475,High Tide Billow blouse ,9918,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}, {'scaleId': 115, 'size': 'XXL'}]",277,/ge/shopping/women/zimmermann-high-tide-billow-blouse-item-19174475.aspx?storeid=9918,,Product,55006,ZIMMERMANN,https://cdn-images.farfetch-contents.com/19/17/44/75/19174475_42454569_480.jpg,https://cdn-images.farfetch-contents.com/19/17/44/75/19174475_42453866_480.jpg,,$662,$662,662.0,662.0,USD,False,,,FiPGpJA9XW+0nL,
